Text,Sentiment
"The point is the journey, a journey that touches every member of the family.  ",1
It's one of the movies I need to see whenever it comes on TV...never mind the fact that I already have it memorized!  ,1
Nothing new there.  ,-1
That was done in the second movie.  ,-1
The movie has almost no action scenes in it and very little comedy.  ,-1
The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.  ,-1
What on earth is Irons doing in this film?  ,-1
I just saw this film and I recommend it.  ,1
"It has a very good plot, it holds your complete attention, the acting is superb, Tom Wilkinson was fantastic and Emily Watson was also very good.  ",1
"A very good film indeed, about great and unconditional love.  ",1
"Tom Wilkinson's character is a man who is not prepared for the ordeal that is about to begin, but he takes the matter in hand as the story progresses, and this great actor gives a performance that makes you feel the character's anguish and suffering.  ",1
"Emily Watson's character is very strong, and she has only to give a quick glance and you understand everything.  ",1
"Despite the pans of reviewers, I liked this movie.  ",1
"In fact, I liked it better than Interview With a Vampire and I liked this Lestat (Stuart Townsend) better than Cruise's attempt.  ",1
"Aailiyah was pretty good as Akasha, in places compelling (her first entrance and mini dance scene).  ",1
"I'm a big fan of this series mostly due to Anne Rice's style, sensitivities and treatments.  ",1
I guess I liked the details of his dysfunction--he was believable.  ,1
The football scenes at the end were perplexing.  ,-1
But I thought his acting was skilled.  ,1
Meredith M was better than all right.  ,1
A very charming film with wonderful sentiment and heart.  ,1
It is rare when a film-maker takes the time to tell a worthy moral tale with care and love that doesn't fall into the trap of being overly syrupy or over indulgent.  ,1
Nine out of ten for a truly lovely film.  ,1
This early film from future goremeister Lucio Fulci is a very good addition to the giallo sub-genre.  ,1
This is one of the best Italian thrillers of the early 70's.  ,1
A standout scene.  ,1
This scene is very strong and unpleasant.  ,-1
"Technically, the film is well made with impressive camera-work, solid acting and effective music from Riz Ortolani ?û particularly good is a recurring unaccompanied female vocal that sounds like it's coming from a distant hill.  ",1
It's still wild stuff though and is highly recommended to fans of giallo cinema.  ,1
The movie was very interesting from beginning to the end.  ,1
I liked the way Dustin Hoffman's character was ready to do just about everything to stay with his son.  ,1
This movie is also revealing.  ,1
"Personally, I think it shows that people should learn to find a compromise them self without involving other people into issue.  ",1
And it was boring.  ,-1
"I am so tired of clich?®s that is just lazy writing, and here they come in thick and fast.  ",-1
PS the only scene in the movie that was cool is when the central character finds her room blown up.  ,1
"It's a fresh, subtle, and rather sublime effect.  ",1
"An Italian reviewer called this ""a small, great film,"" and that's right.  ",1
"All the actors give a wonderful performance, especially Jennifer Rubin as Jamie Harris, who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star.  ",1
"You learn a lot about the real inside emotions of people in this movie, and a lot about the movie business itself.  ",1
"The movie in movie situations in the beginning and through the game that is played with her by the ""acting coach"" are fascinating.  ",1
Also the music by Mark Snow is possibly the best score I've ever heard.  ,1
You won't forget this movie!  ,1
Why was this film made?  ,-1
The film has an ultra-cheap look to it.  ,-1
The result is a film that just don't look right.  ,-1
None of them are engaging or exciting.  ,-1
The plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it.  ,-1
The Foreigner is not worth one second of your time.  ,-1
"I saw it as a child on TV back in 1973, when it was ""The Stranger"" and I loved it.  ",1
But the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the Cold War and the astronaut's biggest fear is that he has crashed in the USSR.  ,1
This movie is so awesome!  ,1
"I loved it, it was really scary.  ",1
I love the Scream movies and all horror movies and this one ranks way up there.  ,1
If you want a real scare rent this one!  ,1
10-Oct,1
This is an extraordinary film.  ,1
"As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening.  ",1
"This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court.  ",1
"The film is well paced, understated and one of the best courtroom documentaries I've seen.  ",1
This mostly routine fact-based TV drama gets a boost from the fine performance by Cole.  ,1
"Predictable, but not a bad watch.  ",1
It was clear that she had the range and ability to pull off this part.  ,1
She carries the movie well.  ,1
Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.  ,1
"It is wonderful and inspiring to watch, and I hope that it gets released again on to video or DVD.  ",1
"How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc...it's ALL wrong.  ",-1
"In fact, this stinker smells like a direct-to-video release.  ",-1
Avoid at ALL costs!  ,-1
Star Trek V The final Frontier is the worst in the series.  ,-1
"The acting from all involved and that includes those like Shatner and Nimoy is bad and washed out and making them seem as old as they look in real life, the special effects are tacky like when Spock has to rescue Kirk on a jet pack when he falls down from a mountain.  ",-1
The attempts at humor were pitiful and story is so awful it dosen't bear thinking about which basically involves a Vulcan stealing the Enterprise to find god (seriously) I just didn't care about any of this film and oh not to mention Uhura does a belly dance to distract male guards.  ,-1
The only place good for this film is in the garbage.  ,-1
The worst one of the series.  ,-1
Editing: The editing of this film was phenomenal in my opinion.  ,1
"When a song could explain the emotions of the subjects better, such as when Jay Adams' unfortunate life was a subject of talk, the song Old Man by Neil Young was played, which evokes many emotions.  ",1
Cinematography: The film was shot in an interesting way.  ,1
"Of course the footage from the 70s was grainy, but that only enhanced the film.  ",1
This film offers many delights and surprises.  ,1
"When Achille and Philippa beautifully sing a duet from ""Don Giovanni"" that perfectly describes their situation in the movie, you appreciate the subtle layers of this excellent film.  ",1
The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.  ,1
